exam,knowledge
在函数学习中，我们经历了列表、描点、连线画函数图象，并结合图象研究函数性质的过程．结合上面的学习内容，解决下面的问题：在函数y＝a|x++b中，自变量x的取值范围是全体实数，下表是y与x的几组对应值：x…﹣4﹣3﹣2﹣1012…y…﹣4﹣20m0n﹣4…（1）完善表格，并根据表格填写：a＝　﹣2　，b＝　2　，m＝　2　，n＝　﹣2　；（2）在给出的平面直角坐标系中画出这个函数的大致图象，观察图象写出该函数的一条性质　函数图象关于x＝﹣1对称　；（3）已知函数y＝x的图象如图所示，结合你画的函数图象，直接写出方程﹣x++2＝x的解．,200;675;676;199
一次函数y＝﹣2x+3的图象所经过的象限是（　　）A．一、二、三B．二、三、四C．一、三、四D．一、二、四,199
问题探究：小明根据学习函数的经验，对函数y＝﹣|x|+3的图象与性质进行了探究．下面是小明的探究过程，请你解决相关问题：（1）在函数y＝﹣|x|+3中，自变量x可以是任意实数；（2）下表是y与x的几组对应值：x…﹣4﹣3﹣2﹣101234…y…﹣1012321a﹣1…表格中的a＝　0　；（3）如图，在平面直角坐标系中，描出以上表中各对应值为坐标的点，并根据描出的点，画出该函数的图象．①该函数有　最大值　（填“最大值”或“最小值”），并写出这个值为　3　；②求出函数图象与坐标轴在第二象限内所围成的图形的面积；③观察函数y＝﹣|x|+3的图象，写出该图象的两条性质．,199;675
已知直线y＝kx经过第二、四象限，则直线y＝﹣x﹣k不经过第　三　象限．,200;199
若正比例函数y＝kx（k是常数，k≠0）的图象经过第一、三象限，请写出一个满足上述要求的k的值　2　．,200
已知正比例函数y＝（3m﹣1）x|m|（m为常数），若y随x的增大而增大，则m＝　1　．,200;674
请写出一个图象经过（1，0）的函数表达式　y＝x﹣1（答案不唯一）　．,199;200;228
在同一平面直角坐标系内，画出函数y＝2x，yx，y＝﹣x的图象．,200;676
已知函数y＝kx（k≠0，k为常数）的函数值y随x值的增大而减小，那么这个函数图象可能经过的点是（　　）A．（5，1）B．（2，1）C．（﹣2，4）D．（﹣2，﹣2）,200
某水果店主营A，B，C三种水果在十月份的销售单价之比为4：3：5，并且A，B，C三种水果的销量之比为2：3：由于市场形势的变化，十一月份时三种水果的销售额将比十月份都会增加，其中水果A增加的销售额占A，B，C三种水果总增加的销售额的，此时B，C两种水果的销售额之比为11：10，水果A的销售额与十一月份三种水果的总销售额之比为10：31，并且十一月份A，B，C三种水果的销售单价之和与十月份时相等，十一月份水果A的销售单价提高了25%，水果C打九折，则十一月份水果A与水果B的销量之比为　5：11　．,136
某市为鼓励节约用水，对自来水的收费标准作如下规定：每月每户用水中不超过10t部分按45元/吨收费；超过10t而不超过20t部分按每吨8元收费；超过20t部分按每吨50元收费，某月甲户比乙户多缴水费10元，乙户比丙户多缴水费75元，问甲、乙、丙该月各缴水费多少？（自来水按整吨收费）,136
问题：有甲、乙、丙三种商品，①购甲3件、乙5件、丙7件共需490元钱；②购甲4件、乙7件、丙10件共需690元钱；③购甲2件，乙3件，丙1件共需170元钱．求购甲、乙、丙三种商品各一件共需多少元？小明说：“可以根据3个条件列出三元一次方程组，分别求出购甲、乙、丙一件需多少钱，再相加即可求得答案．”小丽经过一番思考后，说：“本题可以去掉条件③，只用①②两个条件，仍能求出答案．”针对小丽的发言，同学们进行了热烈地讨论．（1）请你按小明的思路解决问题．（2）小丽的说法正确吗？如果正确，请完成解答过程；如果不正确，请说明理由．（3）请根据上述解决问题中积累的经验，解决下面的问题：学校购买四种教学用具A、B、C、D，第一次购A教具1件、B教具3件、C教具4件、D教具5件共花2018元；第二次购A教具1件、B教具5件、C教具7件、D教具9件共花3036元．求购A教具5件、B教具3件、C教具2件、D教具1件共需多少元？,136
企业销售甲、乙、丙三种不同的机械，单价分别为33万元、17万元和13万元，某月三种设备共销售53台，甲设备的销量是丙设备的3倍，且乙设备的销售额比甲、丙设备的销售额之和高1万元，问当月，丙设备的销售额比乙设备少多少万元？（　　）A．385B．415C．466D．496,136
如图所示是最近微信朋友圈常被用来“醒醒盹，动动脑”的图片，请你一定认真观察，动动脑子想一想，图中的？表示什么数（　　）A．25B．15C．12D．14,136
甲、乙、丙三人合作一项工程．甲、乙合作了6天，完成工程的，因甲有事，乙、丙合作了2天，完成余下工程的；剩下的由3人合作5天完成．按完成的工作量来计算报酬，项目经理发给他们5400元，甲、乙、丙各得到多少元？,136
已知2x|m|﹣2+3＝9是关于x的一元二次方程，则m＝　±4　．,138
下列方程为一元二次方程的是（　　）A．x﹣1＝3B．x+y＝5C．x2+2x﹣2＝0D．,138
下列式子是一元二次方程的是（　　）A．x2﹣2x﹣3B．ax2+1＝0C．5﹣x（x﹣1）＝5D．2＝0,138
试证明关于x的方程（m2﹣8m+17）x2+2mx+1＝0，不论m为何值时，该方程都是一元二次方程．,138;151;17
关于y的方程y2m﹣3+y＝5是一元二次方程，则m的值为（　　）A．2B．﹣2C．5D．5,138
下列关于x的方程中，哪些是一元二次方程？（1）x3﹣2x2+5＝0；（2）x2＝1；（3）6＝0；（4）2x2﹣x（2x+1）＝0；（5）x3﹣x+x2＝x3﹣1；（6）ax2+bx+c＝,138
一个三角形可以有两个直角吗？一个三角形的三个角都能大于60°吗？都能小于60°吗？,282
如图，在一个三角形的一条边上取四个点，把这些点与这条边所对的顶点连接起来．问图中共有多少个三角形．请你通过与数线段或数角的问题进行类比来思考．,282
已知：△ABC的周长为24cm，三边长a，b，c满足a：b＝3：4，c＝2a﹣b，求△ABC的三边长．,282
下列说法正确的个数有（　　）①三角形的角平分线、中线和高都在三角形内；②直角三角形只有一条高；③三角形的高至少有一条在三角形内；④三角形的高是直线，角平分线是射线，中线是线段．A．1个B．2个C．3个D．4个,955
如图所示，AD是△ABC的中线．若AB＝7cm，AC＝5cm，则△ABD和△ADC的周长的差为　2　cm．,955
如图所示在△ABC中，AB边上的高线画法正确的是（　　）A．B．C．D．,955
如图是可调躺检示意图（数据如图），AE与BD的交点为C，且∠CAB，∠CBA，∠E保持不变．为了舒适，需将∠D＝20°进行调整，使得∠EFD＝130°，则∠D应调整为（　　）A．10°B．30°C．40°D．50°,289;288
△ABC中，如果∠A+∠B＝∠C，那么△ABC形状是（　　）A．锐角三角形B．直角三角形C．钝角三角形D．不能确定,288
在△ABC中，AD，BE为三角形的高，M为AD，BE所在直线的交点，∠BMD＝50°，则∠C的度数是　50°或130°　．,288
在△ABC中，若∠B＝∠C＝30°，则∠A的度数为（　　）A．90°B．120°C．130°D．150°,288
如图，已知△ABC的内角∠A＝α，分别作内角∠ABC与外角∠ACD的平分线，两条平分线交于点A1，得∠A1；∠A1BC和∠A1CD的平分线交于点A2，得∠A2；…，以此类推得到∠A2022，则∠A2022的度数是（　　）A．αB．90αC．αD．α,289;51;288
如图，在△ABC中，∠BAC＝20°，BE是△ABC的外角∠CBD的平分线，过点E作EF⊥BC交BC于点F，∠FEB＝25°，求∠ACB的度数．,289;288
在△ABC中，若∠A＝95°，∠B＝40°，则∠C的度数为　45°　．,288
如图，在△ABC中，BD平分∠ABC，CE平分∠ACB的邻补角∠ACM，交BA的延长线于E，若∠BDC＝127°，∠E＝44°，则∠BAC的度数为　114°　．,288;296
我们在小学已经学习了“三角形内角和等于180°”．在三角形纸片中，点D，E分别在边AC，BC上，将∠C沿DE折叠，点C落在点C'的位置．（1）如图1，当点C落在边BC上时，若∠ADC'＝58°，则∠C＝　29°　，可以发现∠ADC'与∠C的数量关系是　∠ADC'＝2∠C　；（2）如图2，当点C落在△ABC内部时，且∠BEC'＝42°，∠ADC'＝20°，求∠C的度数；（3）如图3，当点C落在△ABC外部时，若设∠BEC'的度数为x，∠ADC'的度数为y，请求出∠C与x，y之间的数量关系．,288
如图，将一副直角三角板按如图所示叠放，其中∠C＝90°，∠B＝45°，∠E＝30°，则∠BFD的大小是（　　）A．10°B．15°C．25°D．30°,288;289
下面是投影屏上出示的抢答题，需回答横线上符号代表的内容．回答正确的是（　　）已知：如图，∠BEC＝∠B+∠C．求证：AB∥CD．证明：延长BE交※于点F．则∠BEC＝180°﹣∠FEC＝◎+∠C．又∠BEC＝∠B+∠C．得∠B＝▲．故AB∥CD（@相等，两直线平行）．A．◎代表∠EFCB．@代表同位角C．▲代表∠FECD．※代表EC,289;274;279;288
如图所示，∠1的度数是　70°　．,289
如图所示，在△ABC中，AD平分∠BAC交BC于点D，∠B＝30°，∠ADC＝70°，则∠BAC的度数是（　　）A．50°B．60°C．70°D．80°,289
如图，在△ABC中，CD、CE分别是△ABC的高和角平分线，∠BAC＝α，∠B＝β（α＞β）．（1）若α＝70°，β＝40°，求∠DCE的度数；（2）试用α、β的代数式表示∠DCE的度数　　．,289;45;288
如图，在△ABC中，∠A＝70°，∠B＝50°，CD平分∠ACB，求∠BDC的度数．,289;288
如图，在△ABC中，D为边BC上一点，∠ABD＝∠C，AE平分∠BAC且交BD于点F，△ABC的外角∠CAG的平分线所在的直线MN与CB的延长线交于点M，若∠M＝20°，则∠BFE＝　70　°．,289
如图，∠A＝65°，∠ABD＝30°，∠ACB＝72°，且CE平分∠ACB，求∠DEC的度数．,289;261
如图，△ABC的两条中线AM，BN相交于点O，已知△ABO的面积为4，△BOM的面积为2，则四边形MCNO的面积为（　　）A．3B．4C．5D．6,286;284
如图，△ABC为锐角三角形，BC＝6，∠A＝45°，点O为△ABC的重心，D为BC中点，若固定边BC，使顶点A在△ABC所在平面内进行运动，在运动过程中，保持∠A的大小不变，设BC的中点为D，则线段OD的长度的取值范围为（　　）A．B．C．D．,286
如图，△ABC的两条中线AD，CE相交于点P，已知△ABC的面积为6，则四边形BDPE的面积为　2　．,286;284
在三角形ABC中，①分别作出AB，BC，AC边上的中线CD，AE，BF．②在①的作图条件下，这三条中线相交于点O，若三角形ABC的面积是64平方米，则三角形AOF的面积是　　平方米．,286;373;955;284
已知，如图，在△ABC中，AD⊥BC，∠BAC＝90°，AC＝8，AB＝（1）求AD、BD、CD的长；（2）如果G为重心，求AG的长．,286
如图，在△ABC中，已知线段EF经过三角形的重心G，EF∥AB，四边形ABFE的面积为15cm2，那么△ABC的面积为　27　cm,286;423
已知△ABC中，三边长分别为a、b、c，且满足a＝b+2，b＝c+1，试说明b一定大于,287
已知三角形的三边长分别为1，a﹣1，3，则化简|a﹣+|a﹣的结果为　2　．,287;523
小刚准备用一段长50米的篱笆围成一个三角形状的场地，用于饲养鸡，已知第一条边长为m米，由于条件限制，第二条边长只能比第一条边长的3倍少2米．（1）请用含m的式子表示第三条边长；（2）第一条边长能否为10米？为什么？（3）求m的取值范围．,287
已知三角形的两边长分别是5和7，则此三角形第三边的长可能是（　　）A．12B．10C．2D．1,287
以下列长度的线段为边，能构成三角形的是（　　）A．3，4，7B．4，3，8C．6，3，2D．5，6，7,287
在△ABC中，如果AB＝5，BC＝8，那么　3　＜AC＜　13　．,287
已知：△ABC中，AB＝5，BC＝2a+1，AC＝12，求a的范围．,287
《义务教育数学课程标准（2022年版）》指出平面直角坐标系是沟通几何与代数的桥梁，核心是平面上的点与坐标是一一对应的．用代数的方法表达图形变化，用平面直角坐标系解决几何问题，是数形结合的重要运用．如图，BA⊥x轴于A，BC⊥y轴于C，B（6，8），点D在射线BA上，点E是OD的中点．?（1）如图1，连接CE，若D为AB中点，求CE的长；（2）如图2，连接AC，AE，CE．若BD＝BC，求△ACE的面积；（3）作EF∥OB交直线BC于F，若BF＝AD，求BD的长．,284;182
如图，在△ABC中，已知点D，E分别为BC，AD的中点，EF＝2FC，且△ABC的面积为18，则△BEF的面积为　6　．,284
如图，两个形状、大小完金相同的△ABC和△DEF重叠在一起，固定△ABC不动，将△DEF向右平移，当点E和点C重合时，停止移动，连接AD，设DE交AC于G，结论为：①四边形ABEG的面积与四边形CGDF的面积相等；②AD∥EC，且AD＝EC，对于结论①和②，下列判断正确的是（　　）A．①②都正确B．①正确，②不正确C．①②都不正确D．①不正确，②正确,284;398
